contract_id,insured_id,contract_type,subscription_date,annual_premium,vehicle_brand,vehicle_age,vehicle_value,vehicle_usage,contract_status
CTR_002987,INS_004508,Tous risques + assistance,2024-07-02,379.5,Nissan,6,4400.0,mixte,actif
CTR_002988,INS_004510,Tiers + vol/incendie,2026-01-02,200.0,Kia,6,4000.0,personnel,actif
CTR_002989,INS_004511,Tiers + vol/incendie,2025-11-24,322.0,Renault,8,9200.0,personnel,actif
CTR_002990,INS_004515,Tous risques,2025-03-20,936.0,Mercedes,7,15600.0,personnel,actif
CTR_002991,INS_004517,Au tiers,2020-07-14,207.5,Dacia,5,8300.0,personnel,actif
CTR_002992,INS_004520,Tiers + vol/incendie,2026-03-23,596.05,Volkswagen,2,13100.0,professionnel,actif
CTR_002993,INS_004521,Tiers étendu,2025-11-25,1161.0,Hyundai,3,25800.0,personnel,résilié
CTR_002994,INS_004522,Tiers + vol/incendie,2024-11-19,568.75,Tesla,5,12500.0,professionnel,actif
CTR_002995,INS_004524,Tous risques,2026-04-16,630.0,Skoda,11,10500.0,personnel,actif
CTR_002996,INS_004526,Tiers + vol/incendie,2022-09-05,322.0,BMW,8,9200.0,personnel,actif
CTR_002997,INS_004527,Tous risques,2024-02-03,1758.0,Opel,0,29300.0,personnel,actif
CTR_002998,INS_004528,Tous risques + assistance,2020-07-01,1027.5,Nissan,5,13700.0,personnel,actif
CTR_002999,INS_004531,Au tiers,2025-10-07,200.0,Tesla,5,1000.0,personnel,actif
CTR_003000,INS_004532,Tous risques,2025-09-22,372.0,BMW,15,6200.0,personnel,actif
CTR_003001,INS_004533,Tous risques,2025-06-29,1669.2,Seat,2,21400.0,professionnel,actif
CTR_003002,INS_004533,Tiers + vol/incendie,2024-10-03,236.6,Nissan,5,5200.0,professionnel,actif
CTR_003003,INS_004537,Tous risques,2024-03-19,600.6,Peugeot,8,7700.0,professionnel,actif
CTR_003004,INS_004538,Tous risques,2021-05-10,882.0,Mercedes,12,14700.0,personnel,actif
CTR_003005,INS_004539,Tiers + vol/incendie,2021-11-23,808.5,Audi,4,23100.0,personnel,actif
CTR_003006,INS_004540,Au tiers,2025-03-12,200.0,Tesla,18,3800.0,personnel,actif
CTR_003007,INS_004542,Tiers + vol/incendie,2021-02-19,200.0,Jeep,0,4800.0,personnel,actif
CTR_003008,INS_004543,Tiers + vol/incendie,2023-08-11,297.5,Skoda,0,8500.0,personnel,actif
CTR_003009,INS_004544,Tous risques,2022-11-25,967.2,Jeep,10,12400.0,professionnel,actif
CTR_003010,INS_004544,Au tiers,2023-06-02,372.5,Jeep,10,14900.0,personnel,actif
CTR_003011,INS_004546,Tiers + vol/incendie,2021-02-24,612.5,Kia,4,17500.0,personnel,actif
CTR_003012,INS_004550,Tiers étendu,2024-07-08,828.0,Kia,3,18400.0,personnel,résilié
CTR_003013,INS_004551,Tiers étendu,2024-03-11,1509.3,Seat,0,25800.0,professionnel,actif
CTR_003014,INS_004555,Tiers étendu,2023-05-23,200.0,BMW,7,2400.0,personnel,actif
CTR_003015,INS_004556,Au tiers,2025-12-17,365.0,BMW,1,14600.0,personnel,actif
CTR_003016,INS_004557,Au tiers,2022-10-23,200.0,Kia,7,7100.0,personnel,actif
CTR_003017,INS_004558,Tous risques,2024-04-18,258.0,Hyundai,16,4300.0,personnel,actif
CTR_003018,INS_004559,Au tiers,2022-09-06,200.0,Volvo,20,3500.0,personnel,actif
CTR_003019,INS_004559,Tous risques,2024-02-08,1357.2,BMW,6,17400.0,professionnel,actif
CTR_003020,INS_004561,Au tiers,2025-01-26,475.0,Seat,5,19000.0,personnel,actif
CTR_003021,INS_004563,Tous risques,2026-02-14,200.0,Hyundai,3,800.0,professionnel,actif
CTR_003022,INS_004564,Tous risques,2020-07-30,270.0,Fiat,8,4500.0,personnel,actif
CTR_003023,INS_004565,Tiers + vol/incendie,2021-07-23,574.0,Ford,5,16400.0,personnel,suspendu
CTR_003024,INS_004566,Tous risques,2022-01-08,348.0,Audi,5,5800.0,personnel,actif
CTR_003025,INS_004567,Tous risques,2023-11-01,1028.1,Citroën,8,14900.0,mixte,actif
CTR_003026,INS_004569,Au tiers,2025-12-27,484.25,Kia,2,14900.0,professionnel,actif
CTR_003027,INS_004570,Tous risques + assistance,2020-11-30,360.0,Jeep,4,4800.0,personnel,actif
CTR_003028,INS_004572,Tous risques,2020-06-02,1029.6,Skoda,8,13200.0,professionnel,actif
CTR_003029,INS_004575,Tous risques,2022-06-20,456.0,Seat,17,7600.0,personnel,actif
CTR_003030,INS_004576,Tiers + vol/incendie,2021-10-11,371.0,Nissan,4,10600.0,personnel,actif
CTR_003031,INS_004577,Au tiers,2024-05-14,340.0,Mercedes,7,13600.0,personnel,actif
CTR_003032,INS_004579,Tous risques,2024-03-14,200.0,Renault,12,800.0,personnel,actif
CTR_003033,INS_004581,Au tiers,2025-12-06,385.0,Nissan,4,15400.0,personnel,actif
CTR_003034,INS_004584,Au tiers,2026-01-29,200.0,Fiat,20,5600.0,mixte,actif
CTR_003035,INS_004585,Tiers étendu,2022-07-04,202.5,Renault,9,4500.0,personnel,actif
CTR_003036,INS_004587,Tous risques,2021-03-04,420.0,BMW,11,7000.0,personnel,actif
CTR_003037,INS_004588,Tiers + vol/incendie,2021-03-11,330.05,Dacia,11,8200.0,mixte,actif
CTR_003038,INS_004589,Au tiers,2024-02-28,200.0,Tesla,14,6300.0,personnel,actif
CTR_003039,INS_004590,Tous risques,2020-09-09,200.0,Fiat,11,3300.0,personnel,actif
CTR_003040,INS_004591,Tiers + vol/incendie,2021-08-08,632.45,Hyundai,4,13900.0,professionnel,actif
CTR_003041,INS_004592,Tiers + vol/incendie,2021-04-09,420.0,Tesla,2,12000.0,personnel,actif
CTR_003042,INS_004593,Au tiers,2020-09-04,305.0,Kia,4,12200.0,personnel,actif
CTR_003043,INS_004594,Au tiers,2024-04-08,237.5,Renault,12,9500.0,personnel,actif
CTR_003044,INS_004596,Tous risques,2023-03-06,558.0,Fiat,6,9300.0,personnel,actif
CTR_003045,INS_004597,Tous risques,2025-06-20,538.2,Mercedes,15,7800.0,mixte,actif
CTR_003046,INS_004600,Tous risques,2023-10-01,252.0,Hyundai,13,4200.0,personnel,actif
CTR_003047,INS_004601,Tiers étendu,2024-02-02,842.4,Skoda,6,14400.0,professionnel,actif
CTR_003048,INS_004607,Tiers + vol/incendie,2024-10-21,679.0,Ford,3,19400.0,personnel,actif
CTR_003049,INS_004610,Tiers étendu,2021-12-02,481.5,Dacia,6,10700.0,personnel,actif
CTR_003050,INS_004612,Tiers + vol/incendie,2021-07-18,504.0,Toyota,6,14400.0,personnel,actif
CTR_003051,INS_004613,Tous risques,2023-03-05,654.0,Skoda,2,10900.0,personnel,actif
CTR_003052,INS_004614,Tous risques,2021-02-16,882.0,Fiat,4,14700.0,personnel,actif
CTR_003053,INS_004615,Au tiers,2024-01-21,402.5,Toyota,4,16100.0,personnel,actif
CTR_003054,INS_004616,Tous risques + assistance,2020-12-04,630.0,Tesla,9,8400.0,personnel,actif
CTR_003055,INS_004618,Tiers étendu,2022-05-28,895.05,Tesla,4,15300.0,professionnel,actif
CTR_003056,INS_004619,Tous risques,2025-10-20,396.0,Skoda,4,6600.0,personnel,actif
CTR_003057,INS_004619,Tiers + vol/incendie,2025-04-06,357.0,Kia,7,10200.0,personnel,suspendu
CTR_003058,INS_004621,Tous risques,2022-05-20,912.0,Skoda,7,15200.0,personnel,actif
CTR_003059,INS_004623,Au tiers,2026-05-15,345.0,Skoda,8,12000.0,mixte,actif
CTR_003060,INS_004624,Tiers étendu,2025-09-14,315.0,Toyota,2,7000.0,personnel,actif
CTR_003061,INS_004627,Tous risques,2025-03-19,894.0,Peugeot,8,14900.0,personnel,actif
CTR_003062,INS_004628,Tiers étendu,2020-07-14,612.0,Nissan,4,13600.0,personnel,actif
CTR_003063,INS_004629,Tous risques,2025-12-22,213.9,Dacia,15,3100.0,mixte,actif
CTR_003064,INS_004630,Tiers étendu,2025-11-16,247.5,Volkswagen,8,5500.0,personnel,actif
CTR_003065,INS_004632,Tiers étendu,2026-01-30,200.0,Toyota,2,2600.0,personnel,actif
CTR_003066,INS_004634,Tous risques,2022-10-17,881.4,Audi,4,11300.0,professionnel,actif
CTR_003067,INS_004635,Tous risques,2025-03-25,452.4,Peugeot,17,5800.0,professionnel,actif
CTR_003068,INS_004639,Tiers + vol/incendie,2020-08-29,732.55,Toyota,4,18200.0,mixte,actif
CTR_003069,INS_004641,Tiers + vol/incendie,2023-09-17,381.5,Nissan,9,10900.0,personnel,actif
CTR_003070,INS_004643,Au tiers,2021-06-09,450.0,Hyundai,0,18000.0,personnel,actif
CTR_003071,INS_004648,Au tiers,2026-01-03,200.0,Hyundai,17,5900.0,personnel,actif
CTR_003072,INS_004649,Au tiers,2021-06-27,465.0,Seat,8,18600.0,personnel,actif
CTR_003073,INS_004652,Tous risques,2020-06-22,786.0,Audi,9,13100.0,personnel,actif
CTR_003074,INS_004653,Tous risques,2025-02-03,324.0,Hyundai,15,5400.0,personnel,actif
CTR_003075,INS_004654,Tous risques,2025-06-24,397.8,Seat,5,5100.0,professionnel,actif
CTR_003076,INS_004655,Tiers + vol/incendie,2025-09-18,717.5,Nissan,2,20500.0,personnel,actif
CTR_003077,INS_004655,Tiers + vol/incendie,2021-12-23,332.5,Fiat,11,9500.0,personnel,actif
CTR_003078,INS_004655,Au tiers,2026-02-14,230.0,Ford,8,9200.0,personnel,actif
CTR_003079,INS_004656,Tous risques,2022-10-16,552.0,Nissan,5,9200.0,personnel,actif
CTR_003080,INS_004657,Tiers étendu,2026-04-10,436.5,Ford,3,9700.0,personnel,actif
CTR_003081,INS_004660,Tiers étendu,2026-03-11,976.95,BMW,7,16700.0,professionnel,actif
CTR_003082,INS_004661,Tous risques,2020-08-24,438.0,Peugeot,1,7300.0,personnel,actif
CTR_003083,INS_004662,Tiers + vol/incendie,2023-11-15,523.25,Toyota,14,11500.0,professionnel,actif
CTR_003084,INS_004663,Au tiers,2021-12-09,380.0,Dacia,0,15200.0,personnel,actif
CTR_003085,INS_004666,Au tiers,2020-11-23,200.0,Kia,9,2700.0,personnel,actif
CTR_003086,INS_004667,Tous risques,2023-05-31,1380.0,Hyundai,4,20000.0,mixte,actif
CTR_003087,INS_004668,Tous risques,2024-10-07,924.0,BMW,3,15400.0,personnel,actif
CTR_003088,INS_004670,Tous risques,2023-06-05,787.8,Peugeot,12,10100.0,professionnel,actif
CTR_003089,INS_004671,Tous risques,2023-01-04,967.2,Ford,5,12400.0,professionnel,actif
CTR_003090,INS_004674,Tous risques,2026-03-04,1110.0,BMW,7,18500.0,personnel,actif
CTR_003091,INS_004676,Tous risques,2021-12-14,708.0,Volkswagen,4,11800.0,personnel,actif
CTR_003092,INS_004679,Au tiers,2020-08-10,270.0,Ford,0,10800.0,personnel,actif
CTR_003093,INS_004680,Au tiers,2025-10-19,200.0,Volkswagen,3,800.0,personnel,actif
CTR_003094,INS_004682,Tiers + vol/incendie,2022-05-16,385.0,Volvo,12,11000.0,personnel,actif
CTR_003095,INS_004688,Tiers étendu,2025-06-10,495.0,Kia,3,11000.0,personnel,actif
CTR_003096,INS_004689,Tiers étendu,2022-12-26,549.0,Peugeot,14,12200.0,personnel,suspendu
CTR_003097,INS_004690,Tous risques,2021-03-15,496.8,Tesla,7,7200.0,mixte,actif
CTR_003098,INS_004692,Au tiers,2023-06-26,542.75,Peugeot,5,16700.0,professionnel,actif
CTR_003099,INS_004694,Au tiers,2023-05-08,217.75,Volkswagen,9,6700.0,professionnel,actif
CTR_003100,INS_004695,Tous risques + assistance,2023-06-13,1365.0,Toyota,5,18200.0,personnel,actif
CTR_003101,INS_004696,Tous risques,2023-06-17,300.0,Volvo,6,5000.0,personnel,actif
CTR_003102,INS_004697,Au tiers,2024-10-06,390.0,Skoda,3,15600.0,personnel,actif
CTR_003103,INS_004701,Tiers + vol/incendie,2022-09-06,595.7,Skoda,9,14800.0,mixte,actif
CTR_003104,INS_004704,Tiers étendu,2022-12-13,737.1,Nissan,9,12600.0,professionnel,actif
CTR_003105,INS_004704,Tiers + vol/incendie,2026-04-16,200.0,Peugeot,13,1800.0,personnel,actif
CTR_003106,INS_004704,Tiers + vol/incendie,2026-04-03,200.0,Mercedes,3,800.0,mixte,actif
CTR_003107,INS_004706,Au tiers,2024-02-19,227.5,Volvo,3,9100.0,personnel,actif
CTR_003108,INS_004708,Tous risques,2021-10-27,200.0,Jeep,9,800.0,personnel,suspendu
CTR_003109,INS_004713,Tous risques,2021-08-19,338.1,Ford,3,4900.0,mixte,actif
CTR_003110,INS_004714,Tous risques,2024-05-07,822.0,Jeep,0,13700.0,personnel,actif
CTR_003111,INS_004715,Tiers + vol/incendie,2020-09-16,332.5,Seat,6,9500.0,personnel,actif
CTR_003112,INS_004716,Tiers étendu,2024-04-11,544.5,Ford,3,12100.0,personnel,actif
CTR_003113,INS_004719,Tous risques,2025-09-15,894.0,Seat,5,14900.0,personnel,actif
CTR_003114,INS_004721,Tous risques,2021-03-23,228.0,Mercedes,10,3800.0,personnel,actif
CTR_003115,INS_004722,Tous risques + assistance,2023-12-12,937.5,Hyundai,13,12500.0,personnel,actif
CTR_003116,INS_004723,Tiers étendu,2025-09-14,486.0,Renault,10,10800.0,personnel,actif
CTR_003117,INS_004724,Tous risques,2026-05-08,480.0,Audi,14,8000.0,personnel,actif
CTR_003118,INS_004725,Tiers étendu,2025-03-11,688.5,Kia,3,15300.0,personnel,actif
CTR_003119,INS_004726,Tiers étendu,2025-08-09,200.0,Kia,14,800.0,mixte,actif
CTR_003120,INS_004727,Tous risques,2023-09-25,690.0,Volvo,5,11500.0,personnel,actif
CTR_003121,INS_004728,Tiers + vol/incendie,2020-06-13,295.75,Dacia,12,6500.0,professionnel,actif
CTR_003122,INS_004730,Tous risques,2022-01-27,330.0,BMW,18,5500.0,personnel,actif
CTR_003123,INS_004732,Tous risques,2025-05-19,327.6,Toyota,6,4200.0,professionnel,actif
CTR_003124,INS_004734,Tiers + vol/incendie,2022-01-22,728.0,Kia,7,20800.0,personnel,actif
CTR_003125,INS_004735,Tous risques,2024-11-30,1056.0,Ford,9,17600.0,personnel,résilié
CTR_003126,INS_004737,Tiers étendu,2025-10-23,369.0,Volvo,6,8200.0,personnel,actif
CTR_003127,INS_004738,Tous risques,2020-11-15,1117.8,Hyundai,4,16200.0,mixte,actif
CTR_003128,INS_004739,Tous risques,2023-11-11,1008.0,Renault,6,16800.0,personnel,actif
CTR_003129,INS_004743,Tous risques + assistance,2020-06-27,337.5,Skoda,10,4500.0,personnel,actif
CTR_003130,INS_004743,Au tiers,2023-06-14,565.5,Skoda,6,17400.0,professionnel,actif
CTR_003131,INS_004743,Au tiers,2021-08-22,477.75,Audi,7,14700.0,professionnel,actif
CTR_003132,INS_004747,Tiers + vol/incendie,2021-02-14,200.0,Volvo,3,4100.0,personnel,actif
CTR_003133,INS_004749,Tiers étendu,2024-09-20,351.0,Peugeot,14,7800.0,personnel,actif
CTR_003134,INS_004751,Au tiers,2021-12-07,332.5,Fiat,5,13300.0,personnel,actif
CTR_003135,INS_004751,Tous risques,2026-05-13,540.0,Skoda,6,9000.0,personnel,actif
CTR_003136,INS_004752,Tiers étendu,2023-12-01,841.5,Volkswagen,4,18700.0,personnel,actif
CTR_003137,INS_004752,Tous risques + assistance,2026-05-03,877.5,Opel,5,9000.0,professionnel,suspendu
CTR_003138,INS_004753,Tous risques,2022-05-01,642.0,Citroën,5,10700.0,personnel,actif
CTR_003139,INS_004757,Tiers étendu,2021-11-14,337.5,Nissan,12,7500.0,personnel,actif
CTR_003140,INS_004760,Tous risques + assistance,2021-05-29,1664.62,Renault,8,19300.0,mixte,actif
CTR_003141,INS_004764,Au tiers,2024-09-14,360.0,Toyota,6,14400.0,personnel,actif
CTR_003142,INS_004766,Tiers + vol/incendie,2022-02-19,500.5,Mercedes,4,14300.0,personnel,actif
CTR_003143,INS_004767,Au tiers,2020-11-01,209.87,Jeep,5,7300.0,mixte,actif
CTR_003144,INS_004768,Au tiers,2024-08-30,200.0,Renault,15,4500.0,personnel,actif
CTR_003145,INS_004769,Tous risques,2021-02-16,384.0,Volvo,19,6400.0,personnel,actif
CTR_003146,INS_004770,Tous risques,2023-02-25,764.4,Skoda,2,9800.0,professionnel,actif
CTR_003147,INS_004771,Tous risques,2023-10-11,588.0,Volvo,2,9800.0,personnel,actif
CTR_003148,INS_004772,Tiers + vol/incendie,2020-09-06,200.0,Citroën,4,1200.0,personnel,actif
CTR_003149,INS_004773,Tous risques,2022-07-26,528.0,Audi,8,8800.0,personnel,actif
CTR_003150,INS_004777,Tiers étendu,2022-03-30,666.9,Jeep,12,11400.0,professionnel,actif
CTR_003151,INS_004778,Tous risques,2021-03-01,990.0,Peugeot,4,16500.0,personnel,actif
CTR_003152,INS_004779,Au tiers,2021-10-31,386.75,Audi,3,11900.0,professionnel,actif
CTR_003153,INS_004780,Tiers étendu,2022-07-19,472.5,Hyundai,6,10500.0,personnel,actif
CTR_003154,INS_004782,Tiers étendu,2020-12-14,459.0,Ford,8,10200.0,personnel,actif
CTR_003155,INS_004782,Tous risques,2024-10-22,762.0,Toyota,10,12700.0,personnel,actif
CTR_003156,INS_004785,Au tiers,2023-03-30,327.5,Hyundai,8,13100.0,personnel,actif
CTR_003157,INS_004786,Au tiers,2024-03-26,227.5,Opel,10,7000.0,professionnel,actif
CTR_003158,INS_004786,Tous risques,2025-04-25,200.0,Seat,15,3200.0,personnel,actif
CTR_003159,INS_004787,Tous risques + assistance,2022-05-21,1132.5,Renault,7,15100.0,personnel,actif
CTR_003160,INS_004788,Tous risques,2021-09-21,720.0,Nissan,5,12000.0,personnel,actif
CTR_003161,INS_004790,Tiers + vol/incendie,2024-05-04,200.0,Toyota,3,4400.0,personnel,actif
CTR_003162,INS_004791,Tous risques,2022-10-04,577.2,Nissan,5,7400.0,professionnel,actif
CTR_003163,INS_004793,Tous risques,2020-06-11,792.0,Opel,12,13200.0,personnel,actif
CTR_003164,INS_004794,Au tiers,2023-09-26,292.5,Peugeot,9,11700.0,personnel,actif
CTR_003165,INS_004796,Tous risques + assistance,2025-08-01,412.5,Kia,15,5500.0,personnel,actif
CTR_003166,INS_004796,Au tiers,2024-12-13,377.5,BMW,4,15100.0,personnel,actif
CTR_003167,INS_004798,Tous risques,2022-10-27,930.0,Volvo,8,15500.0,personnel,actif
CTR_003168,INS_004799,Tous risques,2024-02-27,696.0,Dacia,8,11600.0,personnel,actif
CTR_003169,INS_004800,Tous risques,2024-11-19,1284.0,Ford,2,21400.0,personnel,actif
CTR_003170,INS_004801,Tous risques + assistance,2022-11-17,720.0,Nissan,5,9600.0,personnel,actif
CTR_003171,INS_004802,Tous risques,2025-03-12,1201.2,Peugeot,4,15400.0,professionnel,actif
CTR_003172,INS_004804,Tiers étendu,2022-09-04,200.0,BMW,14,3800.0,personnel,actif
CTR_003173,INS_004805,Tous risques,2024-05-11,1062.0,Hyundai,1,17700.0,personnel,actif
CTR_003174,INS_004806,Tiers étendu,2023-12-15,540.0,Fiat,13,12000.0,personnel,actif
CTR_003175,INS_004808,Tous risques + assistance,2021-05-25,200.0,Opel,4,2600.0,personnel,actif
CTR_003176,INS_004809,Tiers étendu,2025-01-15,200.0,Skoda,2,800.0,personnel,actif
CTR_003177,INS_004810,Tous risques,2026-01-11,702.0,Toyota,6,11700.0,personnel,actif
CTR_003178,INS_004811,Au tiers,2023-08-09,200.0,BMW,12,7900.0,personnel,actif
CTR_003179,INS_004812,Au tiers,2021-07-05,200.0,Jeep,0,6000.0,personnel,actif
CTR_003180,INS_004814,Tiers étendu,2025-09-17,1000.35,Volvo,0,17100.0,professionnel,actif
CTR_003181,INS_004816,Tiers + vol/incendie,2023-07-20,206.5,Volvo,4,5900.0,personnel,actif
CTR_003182,INS_004817,Au tiers,2021-05-20,200.0,Mercedes,19,800.0,personnel,actif
CTR_003183,INS_004817,Au tiers,2023-08-13,445.25,Volkswagen,0,13700.0,professionnel,actif
CTR_003184,INS_004818,Au tiers,2020-05-28,502.5,Mercedes,6,20100.0,personnel,actif
CTR_003185,INS_004823,Tiers + vol/incendie,2024-12-23,309.92,Seat,6,7700.0,mixte,actif
CTR_003186,INS_004826,Tous risques + assistance,2023-07-23,1222.5,Fiat,3,16300.0,personnel,actif
CTR_003187,INS_004830,Au tiers,2021-04-27,357.5,Dacia,4,14300.0,personnel,actif
CTR_003188,INS_004831,Tiers + vol/incendie,2022-08-21,850.85,Peugeot,8,18700.0,professionnel,actif
CTR_003189,INS_004832,Tiers + vol/incendie,2020-08-24,200.0,Tesla,8,1700.0,personnel,actif
CTR_003190,INS_004833,Au tiers,2025-10-14,492.5,Volvo,0,19700.0,personnel,suspendu
CTR_003191,INS_004835,Tous risques + assistance,2023-06-25,1319.62,Opel,3,15300.0,mixte,actif
CTR_003192,INS_004837,Tous risques + assistance,2022-12-16,1020.0,Volkswagen,10,13600.0,personnel,actif
CTR_003193,INS_004837,Au tiers,2024-10-04,200.0,Skoda,15,4800.0,personnel,actif
CTR_003194,INS_004838,Tiers étendu,2024-06-26,576.0,Jeep,6,12800.0,personnel,actif
CTR_003195,INS_004841,Tous risques,2025-05-21,924.0,Volvo,3,15400.0,personnel,actif
CTR_003196,INS_004842,Tous risques,2023-04-22,570.0,Opel,0,9500.0,personnel,actif
CTR_003197,INS_004844,Tous risques + assistance,2022-11-08,1755.0,Audi,5,18000.0,professionnel,actif
CTR_003198,INS_004845,Tiers + vol/incendie,2023-05-15,350.0,Skoda,5,10000.0,personnel,actif
CTR_003199,INS_004845,Tiers étendu,2020-07-04,269.1,Opel,19,4600.0,professionnel,actif
CTR_003200,INS_004845,Tiers + vol/incendie,2026-02-02,850.5,Toyota,0,24300.0,personnel,actif
CTR_003201,INS_004846,Au tiers,2022-01-25,200.0,Peugeot,11,6500.0,personnel,suspendu
CTR_003202,INS_004849,Tous risques,2025-03-16,200.0,Ford,14,1400.0,personnel,résilié
CTR_003203,INS_004850,Au tiers,2021-09-16,200.0,Jeep,7,4200.0,personnel,actif
CTR_003204,INS_004853,Tous risques,2026-03-28,408.0,Volkswagen,4,6800.0,personnel,actif
CTR_003205,INS_004855,Au tiers,2024-10-19,360.0,Dacia,3,14400.0,personnel,actif
CTR_003206,INS_004856,Tous risques,2023-11-04,594.0,Peugeot,6,9900.0,personnel,actif
CTR_003207,INS_004859,Au tiers,2025-05-19,604.5,Opel,6,18600.0,professionnel,actif
CTR_003208,INS_004862,Tiers + vol/incendie,2023-03-31,294.0,Hyundai,1,8400.0,personnel,actif
CTR_003209,INS_004864,Tous risques,2021-04-11,456.0,Citroën,12,7600.0,personnel,actif
CTR_003210,INS_004864,Au tiers,2021-10-13,260.0,Audi,6,8000.0,professionnel,actif
CTR_003211,INS_004864,Au tiers,2024-03-18,200.0,Audi,8,4300.0,personnel,actif
CTR_003212,INS_004865,Tous risques,2020-11-18,912.0,Nissan,6,15200.0,personnel,actif
CTR_003213,INS_004867,Au tiers,2023-04-06,272.5,Nissan,8,10900.0,personnel,actif
CTR_003214,INS_004869,Tous risques,2025-10-11,204.0,Opel,5,3400.0,personnel,actif
CTR_003215,INS_004870,Tiers + vol/incendie,2024-06-30,269.5,Jeep,8,7700.0,personnel,actif
CTR_003216,INS_004871,Tiers étendu,2024-08-25,607.5,Nissan,5,13500.0,personnel,actif
CTR_003217,INS_004871,Tiers + vol/incendie,2023-12-29,297.5,Nissan,10,8500.0,personnel,actif
CTR_003218,INS_004872,Tous risques,2021-05-07,768.0,Seat,8,12800.0,personnel,actif
CTR_003219,INS_004873,Tous risques,2023-05-31,336.0,Kia,17,5600.0,personnel,actif
CTR_003220,INS_004875,Tous risques,2024-02-18,774.0,Opel,9,12900.0,personnel,actif
CTR_003221,INS_004877,Tiers étendu,2022-01-16,200.0,Volvo,4,3700.0,personnel,actif
CTR_003222,INS_004879,Au tiers,2024-08-24,222.5,Peugeot,13,8900.0,personnel,actif
CTR_003223,INS_004882,Tiers étendu,2026-03-10,967.72,Toyota,8,18700.0,mixte,actif
CTR_003224,INS_004883,Tous risques,2020-12-01,624.0,Hyundai,10,8000.0,professionnel,actif
CTR_003225,INS_004884,Tiers + vol/incendie,2024-07-05,300.3,Ford,6,6600.0,professionnel,actif
CTR_003226,INS_004886,Tous risques,2024-08-18,1380.0,Skoda,3,23000.0,personnel,actif
CTR_003227,INS_004889,Tous risques,2022-02-21,408.0,Tesla,14,6800.0,personnel,actif
CTR_003228,INS_004890,Au tiers,2023-07-22,315.25,Jeep,14,9700.0,professionnel,actif
CTR_003229,INS_004891,Au tiers,2024-07-01,200.0,Kia,6,4100.0,personnel,actif
CTR_003230,INS_004892,Tous risques,2026-04-17,900.0,Seat,9,15000.0,personnel,actif
CTR_003231,INS_004893,Tous risques + assistance,2021-05-02,562.5,Mercedes,6,7500.0,personnel,actif
CTR_003232,INS_004894,Au tiers,2023-01-22,854.75,Seat,2,26300.0,professionnel,actif
CTR_003233,INS_004895,Au tiers,2024-12-16,640.0,Nissan,3,25600.0,personnel,actif
CTR_003234,INS_004896,Au tiers,2025-06-06,200.0,Renault,9,5500.0,mixte,actif
CTR_003235,INS_004897,Tous risques,2024-04-22,1128.0,Hyundai,5,18800.0,personnel,actif
CTR_003236,INS_004898,Tiers étendu,2025-02-18,200.0,Seat,6,4200.0,personnel,actif
CTR_003237,INS_004899,Tous risques + assistance,2024-02-09,510.0,Mercedes,16,6800.0,personnel,actif
CTR_003238,INS_004900,Au tiers,2022-12-10,322.5,Audi,6,12900.0,personnel,actif
CTR_003239,INS_004901,Tiers étendu,2022-05-28,702.0,Tesla,2,15600.0,personnel,actif
CTR_003240,INS_004903,Tiers + vol/incendie,2022-01-02,336.0,Seat,5,9600.0,personnel,suspendu
CTR_003241,INS_004904,Tous risques,2022-11-01,372.0,Peugeot,19,6200.0,personnel,actif
CTR_003242,INS_004904,Tous risques,2025-02-12,846.0,Ford,4,14100.0,personnel,résilié
CTR_003243,INS_004904,Tiers étendu,2020-10-29,200.0,Volkswagen,17,3500.0,mixte,actif
CTR_003244,INS_004905,Tous risques,2022-07-18,1044.0,Volvo,4,17400.0,personnel,actif
CTR_003245,INS_004906,Tiers étendu,2024-03-30,238.5,Renault,5,5300.0,personnel,actif
CTR_003246,INS_004906,Tous risques,2022-04-05,1185.6,Toyota,2,15200.0,professionnel,actif
CTR_003247,INS_004910,Tiers + vol/incendie,2021-01-24,609.0,Fiat,4,17400.0,personnel,actif
CTR_003248,INS_004911,Tous risques,2022-10-25,516.0,Mercedes,11,8600.0,personnel,actif
CTR_003249,INS_004914,Tiers + vol/incendie,2023-07-28,200.0,Jeep,1,4400.0,personnel,actif
CTR_003250,INS_004915,Tiers étendu,2022-12-16,479.7,Peugeot,3,8200.0,professionnel,actif
CTR_003251,INS_004917,Tous risques,2026-01-03,696.0,Fiat,7,11600.0,personnel,suspendu
CTR_003252,INS_004920,Tous risques,2020-06-11,510.0,Hyundai,13,8500.0,personnel,actif
CTR_003253,INS_004921,Tous risques + assistance,2025-04-01,1189.5,Kia,6,12200.0,professionnel,résilié
CTR_003254,INS_004924,Tous risques,2023-10-16,1235.1,Renault,8,17900.0,mixte,actif
CTR_003255,INS_004926,Tiers étendu,2021-08-20,415.35,Toyota,7,7100.0,professionnel,actif
CTR_003256,INS_004928,Tiers + vol/incendie,2024-10-24,220.5,Jeep,8,6300.0,personnel,actif
CTR_003257,INS_004928,Tous risques,2025-04-21,951.6,Mercedes,4,12200.0,professionnel,actif
CTR_003258,INS_004928,Au tiers,2020-10-05,347.5,Jeep,8,13900.0,personnel,actif
CTR_003259,INS_004929,Tous risques,2021-01-21,917.7,Skoda,6,13300.0,mixte,actif
