insured_id,compagnie,incident_type,claim_date,claim_amount,fraud_flag
INS_000541,Generali,Dégradation volontaire,2024-10-20,5500.0,1
INS_001474,Société Générale Assurances,Accident corporel seul conducteur,2025-03-13,4000.0,0
INS_001474,Macif,Bris de glace,2023-05-31,3400.0,0
INS_001474,Maif,Tentative de vol avec dégradation,2025-02-17,200.0,1
INS_004801,Groupama,Collision avec animal,2023-12-16,4100.0,1
INS_004801,Generali,Incendie accidentel,2024-12-20,6800.0,1
INS_001150,AXA,Accident corporel seul conducteur,2026-01-24,7300.0,0
INS_001150,Allianz,Dégradation volontaire,2026-02-20,200.0,0
INS_005353,Maif,Stationnement endommagé,2025-11-29,5700.0,0
INS_000366,AXA,Incendie criminel,2023-10-27,5100.0,0
INS_000366,Generali,Collision simple,2024-07-08,5300.0,0
INS_000366,Aviva,Collision multi-véhicules,2026-03-27,4800.0,0
INS_000366,Société Générale Assurances,Dégradation volontaire,2025-08-16,11000.0,1
INS_005202,AXA,Dégradation volontaire,2024-06-19,7800.0,0
INS_005202,Société Générale Assurances,Vol total du véhicule,2026-05-24,3900.0,0
INS_002208,Groupama,Collision simple,2023-09-26,6800.0,1
INS_000447,Groupama,Collision multi-véhicules,2025-04-04,5500.0,0
INS_000447,Société Générale Assurances,Incendie accidentel,2023-09-28,8800.0,0
INS_002949,Macif,Dégradation volontaire,2025-02-15,1400.0,0
INS_002949,Société Générale Assurances,Accident corporel seul conducteur,2024-08-29,1200.0,0
INS_002949,Macif,Collision avec piéton,2023-06-21,400.0,0
INS_002949,AXA,Inondation / submersion,2024-01-16,10700.0,1
INS_002949,Aviva,Collision simple,2024-04-30,4900.0,1
INS_002498,Groupama,Collision avec piéton,2025-12-25,5300.0,0
INS_001633,Groupama,Vol total du véhicule,2025-09-25,2800.0,1
INS_001633,Maif,Dégradation volontaire,2024-02-07,2500.0,0
INS_005163,AXA,Incendie accidentel,2024-11-19,10500.0,0
INS_005651,Generali,Collision simple,2025-01-29,200.0,0
INS_005651,Société Générale Assurances,Dégradation volontaire,2024-01-06,200.0,1
INS_005651,Aviva,Dommages grêle,2025-07-12,200.0,0
INS_005803,Aviva,Dégradation volontaire,2023-12-26,9700.0,0
INS_004233,BNP Paribas Cardif,Stationnement endommagé,2026-01-12,9100.0,1
INS_004233,AXA,Stationnement endommagé,2025-12-02,2500.0,0
INS_004233,Société Générale Assurances,Vol à la roulette,2023-12-22,3300.0,0
INS_004270,Aviva,Vol à la roulette,2026-04-04,3700.0,1
INS_005131,Société Générale Assurances,Dommages grêle,2024-12-28,1200.0,0
INS_003920,Maif,Incendie criminel,2023-06-30,4000.0,0
INS_003920,AXA,Incendie criminel,2025-06-25,5000.0,0
INS_002009,Generali,Collision simple,2024-08-18,200.0,1
INS_005113,Macif,Inondation / submersion,2024-09-18,7500.0,0
INS_005113,AXA,Collision multi-véhicules,2024-12-14,5900.0,0
INS_002310,Generali,Collision avec piéton,2024-08-20,11700.0,0
INS_004884,Maif,Bris de glace,2026-02-03,5300.0,0
INS_002594,Société Générale Assurances,Bris de glace,2024-03-20,5800.0,0
INS_001759,Allianz,Collision avec animal,2024-09-09,1500.0,0
INS_003991,Maif,Collision avec piéton,2024-11-01,11900.0,0
INS_003991,Allianz,Tentative de vol avec dégradation,2025-07-14,3200.0,0
INS_001458,Groupama,Tentative de vol avec dégradation,2023-09-10,1200.0,0
INS_001458,Allianz,Collision avec animal,2024-02-03,9700.0,0
INS_001458,Generali,Collision avec animal,2025-09-12,3600.0,0
INS_001458,Groupama,Bris de glace,2023-10-15,2500.0,0
INS_001458,Aviva,Tentative de vol avec dégradation,2024-08-06,6200.0,0
INS_003011,Groupama,Incendie accidentel,2023-09-18,2700.0,0
INS_004238,Macif,Collision avec animal,2024-05-24,6900.0,1
INS_004238,Maif,Collision avec piéton,2026-01-25,200.0,0
INS_000104,Société Générale Assurances,Dommages grêle,2025-02-14,200.0,0
INS_005543,Groupama,Bris de glace,2024-11-02,4600.0,0
INS_002755,Generali,Dégradation volontaire,2023-07-05,3200.0,0
INS_001902,Generali,Inondation / submersion,2024-03-06,200.0,1
INS_003021,Société Générale Assurances,Incendie criminel,2024-12-08,5200.0,0
INS_003021,Maif,Accident corporel seul conducteur,2023-05-31,1400.0,0
INS_003021,Société Générale Assurances,Vol total du véhicule,2023-09-16,6000.0,1
INS_003021,Aviva,Stationnement endommagé,2025-08-24,5800.0,0
INS_004679,AXA,Collision simple,2024-03-16,4200.0,0
INS_002305,Groupama,Collision avec animal,2025-10-17,2300.0,0
INS_003386,BNP Paribas Cardif,Collision simple,2024-07-04,2900.0,0
INS_001252,Macif,Stationnement endommagé,2023-12-07,2300.0,1
INS_000146,Maif,Tentative de vol avec dégradation,2023-09-26,7500.0,0
INS_005120,Société Générale Assurances,Stationnement endommagé,2024-05-01,4700.0,0
INS_001676,Generali,Collision avec piéton,2024-01-15,200.0,1
INS_001676,BNP Paribas Cardif,Bris de glace,2024-07-14,6900.0,1
INS_001676,Aviva,Collision simple,2023-08-09,1400.0,1
INS_001676,Aviva,Vol total du véhicule,2024-08-21,4000.0,0
INS_001495,Allianz,Bris de glace,2024-07-16,5600.0,0
INS_005412,Generali,Vol à la roulette,2023-09-14,200.0,0
INS_005412,Generali,Dommages grêle,2024-07-22,6300.0,0
INS_005412,BNP Paribas Cardif,Vol total du véhicule,2023-06-29,1100.0,0
INS_000290,Maif,Incendie criminel,2023-12-29,3400.0,0
INS_001331,Maif,Dégradation volontaire,2024-07-10,200.0,1
INS_001331,Maif,Collision avec piéton,2023-08-31,5700.0,0
INS_000090,BNP Paribas Cardif,Vol à la roulette,2025-03-21,3400.0,0
INS_000915,Allianz,Collision multi-véhicules,2024-08-06,1900.0,0
INS_000915,AXA,Incendie accidentel,2025-08-23,4400.0,1
INS_001112,Macif,Bris de glace,2025-09-29,5800.0,0
INS_003110,Generali,Collision avec piéton,2024-06-03,5300.0,0
INS_005548,Generali,Accident corporel seul conducteur,2025-07-11,200.0,0
INS_005548,AXA,Vol total du véhicule,2024-03-16,7500.0,1
INS_003266,Maif,Dégradation volontaire,2026-04-24,5200.0,0
INS_003266,Macif,Collision simple,2026-02-16,2000.0,0
INS_003266,Generali,Inondation / submersion,2023-12-04,5700.0,1
INS_000496,Allianz,Incendie criminel,2024-08-04,11100.0,1
INS_000496,BNP Paribas Cardif,Stationnement endommagé,2026-04-22,4400.0,0
INS_000496,Aviva,Collision avec piéton,2024-07-15,200.0,1
INS_000906,Maif,Vol à la roulette,2025-08-28,200.0,0
INS_000906,Société Générale Assurances,Collision avec piéton,2026-03-04,5000.0,0
INS_000906,AXA,Vol total du véhicule,2026-03-24,3500.0,0
INS_000906,Allianz,Accident corporel seul conducteur,2026-04-24,200.0,0
INS_004024,Macif,Stationnement endommagé,2026-05-16,9000.0,0
INS_001877,Groupama,Accident corporel seul conducteur,2024-11-23,1800.0,0
INS_005515,Aviva,Collision avec piéton,2023-09-01,8600.0,0
INS_005515,AXA,Collision multi-véhicules,2024-03-13,3900.0,0
INS_005515,Allianz,Dégradation volontaire,2023-06-24,200.0,0
INS_002907,AXA,Accident corporel seul conducteur,2024-04-07,6000.0,0
INS_002907,BNP Paribas Cardif,Inondation / submersion,2025-10-18,4800.0,0
INS_002649,Generali,Accident corporel seul conducteur,2024-03-19,4400.0,0
INS_002984,BNP Paribas Cardif,Accident corporel seul conducteur,2025-06-15,200.0,0
INS_004899,Société Générale Assurances,Inondation / submersion,2024-03-28,5200.0,0
INS_005700,Groupama,Vol à la roulette,2024-05-30,9000.0,1
INS_005700,AXA,Collision avec animal,2025-02-04,200.0,0
INS_005700,Macif,Dégradation volontaire,2025-06-03,15700.0,0
INS_005700,AXA,Incendie criminel,2025-10-05,6200.0,0
INS_005700,Generali,Dégradation volontaire,2023-06-26,200.0,1
INS_000405,Société Générale Assurances,Vol à la roulette,2024-02-03,200.0,0
INS_005682,Groupama,Collision avec animal,2023-06-02,8000.0,0
INS_005682,Groupama,Collision avec piéton,2023-08-28,600.0,0
INS_000780,Société Générale Assurances,Dégradation volontaire,2025-03-14,5500.0,0
INS_000780,Macif,Inondation / submersion,2024-08-21,3100.0,1
INS_004788,Aviva,Dommages grêle,2026-05-03,6600.0,0
INS_000754,AXA,Accident corporel seul conducteur,2023-11-08,4400.0,0
INS_003822,BNP Paribas Cardif,Stationnement endommagé,2025-09-21,4100.0,0
INS_003088,Groupama,Inondation / submersion,2026-04-08,6800.0,0
INS_003088,Macif,Vol à la roulette,2026-04-21,200.0,0
INS_003088,Allianz,Accident corporel seul conducteur,2024-07-11,1400.0,0
INS_000752,Aviva,Incendie accidentel,2025-02-27,4100.0,0
INS_000752,AXA,Incendie criminel,2026-02-13,10300.0,1
INS_002465,Generali,Tentative de vol avec dégradation,2025-06-16,9600.0,0
INS_002465,Société Générale Assurances,Inondation / submersion,2025-06-20,9900.0,0
INS_001305,Groupama,Incendie accidentel,2025-05-09,12400.0,0
INS_003164,Maif,Tentative de vol avec dégradation,2025-07-30,8000.0,0
INS_003435,Aviva,Tentative de vol avec dégradation,2025-09-11,200.0,1
INS_001136,Société Générale Assurances,Bris de glace,2025-08-18,2900.0,0
INS_002424,Allianz,Vol à la roulette,2025-10-22,5000.0,0
INS_002505,Generali,Accident corporel seul conducteur,2024-07-27,9500.0,1
INS_002505,Maif,Vol total du véhicule,2024-12-27,3800.0,1
INS_002505,Société Générale Assurances,Vol total du véhicule,2025-01-01,6200.0,1
INS_001857,Groupama,Collision simple,2025-05-16,5600.0,1
INS_001857,Groupama,Incendie accidentel,2026-01-08,200.0,0
INS_003375,Maif,Collision simple,2026-03-23,9900.0,0
INS_005632,Groupama,Dommages grêle,2024-05-16,400.0,1
INS_003912,Aviva,Bris de glace,2025-06-08,2100.0,0
INS_003912,BNP Paribas Cardif,Collision simple,2024-10-01,1300.0,1
INS_003912,Generali,Incendie criminel,2026-05-03,6700.0,0
INS_000026,Macif,Vol total du véhicule,2025-02-25,8300.0,0
INS_002107,Allianz,Dommages grêle,2024-03-04,10000.0,0
INS_005946,Macif,Collision multi-véhicules,2025-09-27,400.0,0
INS_005946,AXA,Bris de glace,2025-03-18,1600.0,1
INS_000712,BNP Paribas Cardif,Stationnement endommagé,2023-08-27,11900.0,0
INS_000131,Groupama,Bris de glace,2025-06-12,10200.0,0
INS_004107,Aviva,Collision multi-véhicules,2026-02-12,6900.0,0
INS_004107,Allianz,Accident corporel seul conducteur,2023-07-01,200.0,0
INS_004107,AXA,Dégradation volontaire,2023-09-27,3600.0,1
INS_000330,Société Générale Assurances,Dommages grêle,2023-12-19,5200.0,1
INS_000330,AXA,Vol total du véhicule,2025-10-22,4400.0,0
INS_000330,Maif,Collision multi-véhicules,2025-10-08,2000.0,0
INS_000438,Generali,Vol total du véhicule,2025-12-19,8000.0,1
INS_000438,Aviva,Vol à la roulette,2025-08-28,200.0,1
INS_000438,Macif,Collision avec animal,2026-03-29,10300.0,1
INS_001464,Generali,Collision avec piéton,2024-02-13,9100.0,0
INS_001464,Macif,Dégradation volontaire,2025-11-05,3600.0,0
INS_001464,Société Générale Assurances,Dommages grêle,2025-04-13,7900.0,0
INS_001464,Maif,Dommages grêle,2025-01-30,7000.0,0
INS_001464,BNP Paribas Cardif,Dégradation volontaire,2023-12-18,14000.0,0
INS_005251,Macif,Vol total du véhicule,2025-08-20,1700.0,0
INS_005251,Société Générale Assurances,Collision simple,2024-10-26,1700.0,1
INS_002258,Maif,Tentative de vol avec dégradation,2024-10-14,5100.0,0
INS_000845,Aviva,Collision simple,2023-06-12,8400.0,1
INS_005213,Maif,Vol total du véhicule,2024-08-28,5200.0,0
INS_002635,Macif,Vol total du véhicule,2025-10-30,4300.0,0
INS_003905,Maif,Collision avec animal,2026-03-08,4200.0,0
INS_002119,Macif,Vol à la roulette,2024-05-22,9600.0,0
INS_004310,Aviva,Collision simple,2025-05-19,5400.0,0
INS_002942,Generali,Collision multi-véhicules,2024-05-27,1800.0,0
INS_005024,Maif,Collision multi-véhicules,2025-07-11,700.0,1
INS_005110,Aviva,Collision avec animal,2024-04-24,12000.0,0
INS_001145,AXA,Inondation / submersion,2023-12-10,6600.0,0
INS_003047,Generali,Accident corporel seul conducteur,2026-04-06,2000.0,0
INS_005771,Groupama,Collision avec piéton,2024-02-29,200.0,1
INS_005771,Aviva,Incendie accidentel,2025-03-27,1000.0,0
INS_005771,Allianz,Collision avec animal,2024-07-23,4200.0,0
INS_005771,Allianz,Stationnement endommagé,2025-02-15,6000.0,0
INS_005771,Maif,Stationnement endommagé,2024-04-11,5400.0,0
INS_004028,Macif,Vol total du véhicule,2025-11-26,200.0,1
INS_004028,Generali,Bris de glace,2026-05-05,8600.0,0
INS_002776,Allianz,Incendie accidentel,2025-08-26,8100.0,0
INS_001760,Groupama,Vol total du véhicule,2024-10-28,200.0,0
INS_000740,Société Générale Assurances,Collision avec piéton,2025-06-26,9300.0,0
INS_000740,Allianz,Tentative de vol avec dégradation,2026-04-22,6900.0,0
INS_003631,BNP Paribas Cardif,Dégradation volontaire,2025-12-06,4500.0,0
INS_003631,Société Générale Assurances,Vol total du véhicule,2023-10-15,3500.0,0
INS_003631,BNP Paribas Cardif,Inondation / submersion,2024-06-04,6900.0,0
INS_003631,Aviva,Dégradation volontaire,2024-11-24,4500.0,0
INS_003631,Société Générale Assurances,Dégradation volontaire,2026-04-20,6700.0,1
INS_004001,BNP Paribas Cardif,Collision avec animal,2023-09-26,1100.0,0
INS_004001,Macif,Collision avec animal,2026-04-19,4900.0,0
INS_000575,Macif,Vol à la roulette,2025-08-16,6900.0,0
INS_000055,BNP Paribas Cardif,Collision avec piéton,2026-05-21,15200.0,0
INS_000055,Société Générale Assurances,Vol total du véhicule,2026-03-11,200.0,1
INS_000055,Société Générale Assurances,Collision multi-véhicules,2025-12-28,7000.0,0
INS_004803,AXA,Tentative de vol avec dégradation,2025-05-05,13900.0,1
INS_001892,Generali,Incendie accidentel,2024-09-26,200.0,0
INS_003620,Generali,Vol total du véhicule,2024-03-17,4900.0,0
INS_003620,AXA,Tentative de vol avec dégradation,2024-10-12,200.0,0
INS_003620,Allianz,Vol à la roulette,2025-05-20,7000.0,1
INS_003620,Macif,Incendie criminel,2024-04-01,8400.0,0
INS_005229,Macif,Incendie accidentel,2025-08-26,3200.0,0
INS_002934,Maif,Collision multi-véhicules,2025-02-25,1500.0,1
INS_003360,Aviva,Incendie accidentel,2024-02-06,1100.0,1
INS_003360,Macif,Dégradation volontaire,2025-06-02,7100.0,0
INS_003360,Maif,Vol à la roulette,2025-11-05,9900.0,0
INS_005647,AXA,Dommages grêle,2025-07-13,4100.0,0
INS_005647,Allianz,Inondation / submersion,2025-01-18,6200.0,0
INS_005647,Groupama,Vol total du véhicule,2025-11-13,200.0,0
INS_005647,Generali,Stationnement endommagé,2024-08-31,8600.0,1
INS_005673,Allianz,Collision multi-véhicules,2026-02-15,9200.0,0
INS_005628,Groupama,Vol total du véhicule,2024-12-09,2300.0,1
INS_005628,Société Générale Assurances,Incendie accidentel,2024-11-09,200.0,0
INS_001707,Groupama,Dommages grêle,2023-09-02,4500.0,0
INS_001707,BNP Paribas Cardif,Collision simple,2026-04-07,7800.0,1
INS_001707,BNP Paribas Cardif,Accident corporel seul conducteur,2025-12-15,13600.0,1
INS_004069,Société Générale Assurances,Collision multi-véhicules,2023-07-23,4500.0,0
INS_004069,Aviva,Vol total du véhicule,2024-09-24,9900.0,0
INS_004069,BNP Paribas Cardif,Inondation / submersion,2024-10-16,4200.0,0
INS_004069,Société Générale Assurances,Dégradation volontaire,2026-04-18,12700.0,1
INS_004069,BNP Paribas Cardif,Collision avec animal,2023-09-16,200.0,1
INS_001622,Macif,Vol total du véhicule,2025-06-12,2700.0,0
INS_002109,Aviva,Stationnement endommagé,2025-04-07,2800.0,0
INS_002109,BNP Paribas Cardif,Collision avec animal,2025-04-22,9900.0,0
INS_001569,Société Générale Assurances,Accident corporel seul conducteur,2024-05-30,8400.0,1
INS_001569,Macif,Vol total du véhicule,2024-08-11,200.0,0
INS_001569,AXA,Accident corporel seul conducteur,2023-08-16,3200.0,0
INS_002519,AXA,Vol total du véhicule,2025-08-12,2800.0,0
INS_004479,Allianz,Collision multi-véhicules,2023-07-09,1600.0,1
INS_005235,Société Générale Assurances,Inondation / submersion,2024-03-17,5200.0,0
INS_005235,BNP Paribas Cardif,Vol à la roulette,2026-05-24,300.0,0
INS_005235,Allianz,Collision avec animal,2026-03-28,5700.0,0
INS_005235,AXA,Vol total du véhicule,2025-02-04,13500.0,0
INS_005141,AXA,Inondation / submersion,2025-01-28,7600.0,1
INS_004644,Allianz,Incendie criminel,2023-09-01,7400.0,0
INS_004644,AXA,Accident corporel seul conducteur,2026-02-28,7500.0,0
INS_000207,Aviva,Inondation / submersion,2024-04-06,8700.0,0
INS_000254,Allianz,Inondation / submersion,2025-04-10,2900.0,0
INS_000254,AXA,Incendie criminel,2026-01-26,4600.0,0
INS_000254,Société Générale Assurances,Stationnement endommagé,2025-12-10,8600.0,0
INS_000254,Macif,Bris de glace,2025-10-19,3300.0,1
INS_004937,Société Générale Assurances,Stationnement endommagé,2024-05-03,2200.0,0
INS_001381,Maif,Stationnement endommagé,2024-06-13,200.0,0
INS_001381,Generali,Collision multi-véhicules,2023-11-06,10600.0,1
INS_001381,Generali,Collision avec piéton,2026-05-22,8700.0,0
INS_002055,Maif,Collision multi-véhicules,2025-11-02,12600.0,0
INS_002055,Groupama,Incendie accidentel,2025-01-08,5900.0,0
INS_002055,Société Générale Assurances,Vol à la roulette,2025-04-26,3500.0,0
INS_002055,Allianz,Collision multi-véhicules,2024-11-05,10700.0,0
INS_002055,Société Générale Assurances,Incendie criminel,2025-06-03,13000.0,0
INS_001450,Aviva,Vol à la roulette,2025-10-29,1900.0,0
INS_000182,BNP Paribas Cardif,Collision avec piéton,2025-07-15,14800.0,0
INS_000592,Generali,Inondation / submersion,2025-12-22,9700.0,0
INS_001086,Groupama,Incendie criminel,2025-05-16,4100.0,0
INS_001086,Maif,Bris de glace,2025-02-12,6500.0,1
INS_001086,Groupama,Stationnement endommagé,2025-01-23,8000.0,0
INS_001086,BNP Paribas Cardif,Collision simple,2025-05-17,8000.0,0
INS_003681,Aviva,Vol total du véhicule,2023-07-17,3100.0,0
INS_003681,Groupama,Incendie accidentel,2023-10-24,200.0,1
INS_003681,Groupama,Collision multi-véhicules,2026-01-20,3300.0,1
INS_003787,Société Générale Assurances,Bris de glace,2024-07-13,11300.0,0
INS_003077,Allianz,Incendie accidentel,2025-04-23,3600.0,0
INS_000231,Allianz,Tentative de vol avec dégradation,2026-04-01,8300.0,0
INS_003188,Generali,Dégradation volontaire,2024-10-24,11000.0,0
INS_003260,Groupama,Collision simple,2025-11-18,6800.0,0
INS_001089,Maif,Incendie criminel,2024-06-03,5300.0,0
INS_001089,Generali,Collision avec piéton,2025-01-29,8400.0,0
INS_003058,Société Générale Assurances,Collision simple,2026-01-18,10100.0,1
INS_003058,Maif,Vol à la roulette,2025-08-01,2500.0,1
INS_003058,Société Générale Assurances,Inondation / submersion,2023-08-04,2200.0,1
INS_006000,Aviva,Vol à la roulette,2024-12-21,5900.0,0
INS_003858,Aviva,Collision simple,2026-05-12,2400.0,0
INS_003858,Allianz,Incendie criminel,2024-10-20,4900.0,0
INS_004457,Generali,Incendie criminel,2023-07-06,200.0,1
INS_003870,Aviva,Tentative de vol avec dégradation,2026-01-25,2700.0,0
INS_003870,Generali,Collision avec piéton,2025-10-08,200.0,0
INS_003870,AXA,Bris de glace,2024-03-25,7800.0,0
INS_004621,Aviva,Incendie accidentel,2026-03-12,11500.0,0
INS_004621,Maif,Vol à la roulette,2026-03-16,5300.0,0
INS_002444,Aviva,Stationnement endommagé,2024-11-10,12200.0,0
INS_005278,Société Générale Assurances,Accident corporel seul conducteur,2025-02-16,7300.0,0
INS_000796,Société Générale Assurances,Collision avec animal,2023-09-30,2800.0,0
INS_005409,BNP Paribas Cardif,Vol total du véhicule,2024-08-24,200.0,1
INS_005409,AXA,Dommages grêle,2023-08-17,6800.0,0
INS_004121,BNP Paribas Cardif,Collision avec animal,2026-03-13,8300.0,0
INS_002545,Macif,Tentative de vol avec dégradation,2024-03-03,4300.0,0
INS_002545,Macif,Collision simple,2024-07-17,200.0,1
INS_002545,BNP Paribas Cardif,Vol à la roulette,2025-05-07,4100.0,0
INS_002545,Société Générale Assurances,Stationnement endommagé,2026-04-20,1500.0,1
INS_005287,Groupama,Collision avec piéton,2026-05-25,10700.0,1
INS_005287,Macif,Collision avec piéton,2025-12-19,5500.0,0
INS_005287,Allianz,Collision multi-véhicules,2024-02-14,5900.0,0
INS_005287,AXA,Stationnement endommagé,2025-09-03,8000.0,0
INS_002352,Société Générale Assurances,Inondation / submersion,2024-10-08,10300.0,0
INS_001431,Allianz,Inondation / submersion,2025-10-19,11700.0,0
INS_000766,Macif,Tentative de vol avec dégradation,2023-12-01,12800.0,0
INS_000766,Maif,Vol à la roulette,2025-09-13,200.0,0
INS_003966,Société Générale Assurances,Bris de glace,2026-01-06,2500.0,1
INS_003966,Aviva,Collision avec piéton,2024-11-12,4000.0,0
INS_003966,AXA,Collision avec piéton,2026-04-11,4300.0,0
INS_003966,AXA,Collision avec animal,2025-11-02,7800.0,0
INS_003966,BNP Paribas Cardif,Collision simple,2025-05-29,200.0,0
INS_001438,Maif,Incendie criminel,2026-02-24,6000.0,0
INS_001438,Aviva,Collision avec animal,2025-12-21,11800.0,0
INS_003984,Macif,Inondation / submersion,2025-09-10,12500.0,0
INS_002077,Aviva,Collision avec animal,2026-04-23,200.0,0
INS_001217,Macif,Collision avec animal,2023-12-14,4200.0,1
INS_000638,Aviva,Dégradation volontaire,2024-11-20,6300.0,1
INS_000638,Generali,Stationnement endommagé,2025-07-24,6800.0,1
INS_002099,Aviva,Tentative de vol avec dégradation,2024-11-05,200.0,1
INS_002099,Maif,Tentative de vol avec dégradation,2024-04-10,4600.0,0
INS_002099,Macif,Incendie criminel,2025-06-03,700.0,1
INS_000451,BNP Paribas Cardif,Collision avec animal,2026-04-24,4800.0,0
INS_000451,Aviva,Stationnement endommagé,2024-11-19,10700.0,0
INS_002354,Macif,Accident corporel seul conducteur,2023-05-31,5200.0,0
INS_003874,Maif,Vol à la roulette,2024-10-20,200.0,1
INS_005997,Aviva,Dommages grêle,2025-01-29,3300.0,1
INS_005997,Groupama,Vol total du véhicule,2023-10-05,8700.0,0
INS_005997,BNP Paribas Cardif,Incendie criminel,2023-11-03,4400.0,1
INS_005997,BNP Paribas Cardif,Collision avec piéton,2024-02-15,8800.0,0
INS_001660,Generali,Dommages grêle,2024-05-26,200.0,0
INS_001660,Macif,Vol total du véhicule,2023-09-06,8000.0,0
INS_005902,Allianz,Collision avec piéton,2023-08-28,7800.0,1
INS_003932,Maif,Inondation / submersion,2025-05-07,800.0,0
INS_003932,AXA,Vol à la roulette,2025-09-16,2500.0,0
INS_003932,Aviva,Stationnement endommagé,2025-11-18,5600.0,0
INS_000907,Allianz,Incendie criminel,2025-01-18,3800.0,0
INS_003578,Maif,Vol à la roulette,2023-11-21,3500.0,1
INS_005387,Allianz,Incendie criminel,2023-11-23,10400.0,1
INS_003421,Allianz,Dégradation volontaire,2024-11-05,3600.0,1
INS_005745,Generali,Collision multi-véhicules,2026-04-24,6600.0,0
INS_005745,Allianz,Accident corporel seul conducteur,2023-07-31,8200.0,0
INS_005745,Maif,Vol total du véhicule,2024-08-16,3000.0,0
INS_005765,Société Générale Assurances,Collision multi-véhicules,2024-08-12,10300.0,0
INS_005765,AXA,Stationnement endommagé,2025-07-31,3500.0,1
INS_005765,Aviva,Collision simple,2023-11-04,7800.0,0
INS_004127,Maif,Dommages grêle,2024-09-08,7400.0,1
INS_004127,BNP Paribas Cardif,Stationnement endommagé,2026-02-16,200.0,0
INS_005191,Maif,Incendie accidentel,2025-12-05,5100.0,1
INS_004658,Groupama,Vol à la roulette,2025-01-17,4500.0,0
INS_003145,BNP Paribas Cardif,Incendie accidentel,2024-01-16,7700.0,0
INS_005083,BNP Paribas Cardif,Dommages grêle,2025-02-09,6300.0,0
INS_004351,Allianz,Collision simple,2026-05-23,5100.0,1
INS_004351,AXA,Collision multi-véhicules,2024-10-10,6400.0,0
INS_004351,Groupama,Stationnement endommagé,2024-08-17,9800.0,0
INS_004351,Generali,Tentative de vol avec dégradation,2024-08-09,7700.0,0
INS_004351,Maif,Collision multi-véhicules,2025-11-15,8500.0,0
INS_001040,AXA,Accident corporel seul conducteur,2024-12-26,9400.0,0
INS_003699,Macif,Vol à la roulette,2026-04-28,3300.0,1
INS_002528,Generali,Stationnement endommagé,2025-09-14,5600.0,0
INS_005555,Maif,Incendie criminel,2023-05-27,11500.0,0
INS_005555,Maif,Bris de glace,2023-06-10,200.0,1
INS_005555,Allianz,Collision avec piéton,2025-06-12,5400.0,0
INS_005555,Maif,Dommages grêle,2025-08-19,6200.0,0
INS_002511,Allianz,Stationnement endommagé,2023-06-05,6400.0,1
INS_002871,Aviva,Vol total du véhicule,2025-09-01,7500.0,0
INS_002820,Société Générale Assurances,Collision multi-véhicules,2025-03-06,1300.0,0
INS_002820,Allianz,Bris de glace,2026-05-08,200.0,1
INS_000027,Maif,Vol à la roulette,2024-09-26,200.0,1
INS_003815,Aviva,Collision simple,2025-10-30,12100.0,1
INS_001960,Groupama,Bris de glace,2024-11-10,11800.0,0
INS_001960,BNP Paribas Cardif,Bris de glace,2025-09-23,200.0,0
INS_004925,Société Générale Assurances,Dégradation volontaire,2024-12-24,7100.0,0
INS_004925,Société Générale Assurances,Incendie accidentel,2024-12-07,4600.0,0
INS_004925,Allianz,Vol à la roulette,2025-08-06,2300.0,0
INS_004925,BNP Paribas Cardif,Collision avec piéton,2026-02-26,5600.0,0
INS_001604,Société Générale Assurances,Collision avec animal,2025-07-06,9300.0,0
INS_004826,Allianz,Dégradation volontaire,2024-09-13,2200.0,0
INS_004826,Aviva,Collision avec piéton,2025-10-27,200.0,1
INS_004826,Maif,Incendie criminel,2025-02-19,6000.0,0
INS_004826,Macif,Collision avec animal,2023-11-21,5000.0,0
INS_004272,Groupama,Collision simple,2024-11-22,200.0,1
INS_004272,Maif,Collision avec piéton,2025-12-02,4200.0,0
INS_004272,Allianz,Collision multi-véhicules,2025-08-27,6900.0,0
INS_004601,Aviva,Stationnement endommagé,2023-07-03,3000.0,0
INS_005188,Maif,Vol à la roulette,2026-04-16,2800.0,1
INS_005188,Société Générale Assurances,Incendie criminel,2026-01-25,8100.0,0
INS_005188,Groupama,Vol à la roulette,2024-02-07,14300.0,0
INS_005188,Groupama,Collision avec animal,2024-11-29,4500.0,0
INS_001817,Macif,Collision multi-véhicules,2025-03-06,7600.0,0
INS_004903,Société Générale Assurances,Collision avec piéton,2025-05-31,1900.0,0
INS_005967,AXA,Vol à la roulette,2025-06-21,10400.0,0
INS_002245,Allianz,Incendie criminel,2024-11-14,4800.0,1
INS_002245,Maif,Dommages grêle,2024-04-23,6200.0,0
INS_002245,Aviva,Vol total du véhicule,2024-09-19,8700.0,0
INS_002245,Aviva,Dommages grêle,2024-08-16,8300.0,1
INS_001393,Société Générale Assurances,Dommages grêle,2025-06-13,8000.0,0
INS_004569,Allianz,Vol total du véhicule,2025-03-30,6600.0,1
INS_002952,Macif,Collision avec piéton,2024-06-09,3900.0,0
INS_001277,Aviva,Tentative de vol avec dégradation,2025-12-15,9800.0,0
INS_005933,Allianz,Incendie accidentel,2025-10-17,5300.0,0
INS_005620,Generali,Incendie criminel,2025-06-01,4300.0,0
INS_005620,Allianz,Collision multi-véhicules,2024-03-15,3200.0,1
INS_005620,Maif,Accident corporel seul conducteur,2024-06-01,2600.0,1
INS_005620,Maif,Accident corporel seul conducteur,2024-05-07,9400.0,0
