claim_id,contract_id,insured_id,incident_type,incident_severity,incident_date,incident_hour,incident_day_of_week,declaration_delay_days,declaration_date,region,vehicle_brand,vehicle_age,contract_type,annual_premium,total_claim_amount,driver_age,months_as_customer,annual_income,profession,witnesses,prior_claims,bodily_injuries,police_report,garage_id,expert_id,garage_sra_certified,expert_certified,is_covered,claims_last_36m_agira,agira_ext_count,blacklisted,incident_description,description_word_count,fraud_reported,fraud_indicators,suspicious_points
CLM_008680,CTR_003147,INS_004771,Dommages grêle,important,2024-10-03,7,3,1,2024-10-04,Île-de-France,Volvo,2,Tous risques,588.0,1500.0,34,31,35000.0,fonctionnaire,0,3,1,Oui,GAR_0010,EXP_002,True,True,True,3,0,False,Sinistre de type Dommages grêle survenu à Millet. Dommages évalués à 1500€.,12,0,[],2.7
CLM_008681,CTR_001455,INS_002157,Accident corporel seul conducteur,important,2022-07-03,14,6,90,2022-10-01,Île-de-France,Volkswagen,5,Au tiers,200.0,12000.0,68,6,109600.0,médecin,0,2,0,Non,GAR_0046,AUCUN,False,True,False,2,0,False,Sinistre de type Accident corporel seul conducteur survenu à Carre. Dommages évalués à 12000€.,14,1,['gonflement des dommages matériels'],6.5
CLM_008682,CTR_003018,INS_004559,Stationnement endommagé,modéré,2022-04-01,7,4,30,2022-05-01,Normandie,Volvo,20,Au tiers,200.0,1000.0,77,45,25100.0,ouvrier,0,4,0,Oui,GAR_0045,AUCUN,True,True,False,4,2,False,Sinistre de type Stationnement endommagé survenu à Rey. Dommages évalués à 1000€.,12,1,"['réseau organisé de faux témoins', 'gonflement des dommages matériels', 'incendie volontaire']",4.0
CLM_008683,CTR_003945,INS_005916,Tentative de vol avec dégradation,mineur,2023-03-16,17,3,1,2023-03-17,Occitanie,Citroën,4,Tous risques + assistance,1569.75,2700.0,26,8,40300.0,enseignant,0,0,0,Non,GAR_0040,EXP_018,False,True,True,1,0,False,Sinistre de type Tentative de vol avec dégradation survenu à Courtois. Dommages évalués à 2700€.,15,0,[],0.5
CLM_008684,CTR_002910,INS_004385,Collision avec piéton,mineur,2022-05-04,18,2,30,2022-06-03,Auvergne-Rhône-Alpes,Mercedes,6,Au tiers,724.75,14200.0,25,58,29800.0,fonctionnaire,0,0,0,Oui,GAR_0037,EXP_015,True,True,False,6,2,False,Sinistre de type Collision avec piéton survenu à Lacroix. Dommages évalués à 14200€.,13,1,"['garage complice (surfacturation)', 'sinistre antidaté', 'vol fictif']",4.0
CLM_008685,CTR_001271,INS_001882,Incendie accidentel,modéré,2022-12-15,13,3,60,2023-02-13,Nouvelle-Aquitaine,Seat,14,Tiers étendu,225.0,29100.0,63,27,23300.0,auto-entrepreneur,0,0,0,Oui,GAR_0011,EXP_004,True,False,True,1,0,False,"Incendie constaté dans le parking souterrain de 67, rue de Pages
50294 Loiseau-sur-Mer.",13,0,[],1.5
CLM_008686,CTR_003610,INS_005442,Tentative de vol avec dégradation,mineur,2024-03-02,15,5,2,2024-03-04,Normandie,Tesla,2,Au tiers,380.0,300.0,55,41,25400.0,chauffeur,1,1,0,Non,GAR_0045,EXP_008,True,False,False,3,0,False,Sinistre de type Tentative de vol avec dégradation survenu à Gérard-les-Bains. Dommages évalués à 300€.,15,1,"['incendie volontaire', 'expert complaisant']",3.8
CLM_008687,CTR_003967,INS_005954,Dégradation volontaire,mineur,2022-03-30,10,2,7,2022-04-06,Île-de-France,Mercedes,2,Tous risques,1209.0,800.0,59,29,49700.0,fonctionnaire,0,3,0,Oui,GAR_0018,EXP_004,True,False,True,1,1,False,Sinistre de type Dégradation volontaire survenu à Marion-sur-Mer. Dommages évalués à 800€.,12,0,[],1.5
CLM_008688,CTR_000686,INS_001058,Vol à la roulette,mineur,2024-01-11,12,3,30,2024-02-10,Occitanie,Skoda,7,Tiers + vol/incendie,579.6,600.0,53,11,63900.0,chef d'entreprise,0,0,0,Oui,GAR_0004,AUCUN,True,True,True,1,2,False,Sinistre de type Vol à la roulette survenu à Boutin. Dommages évalués à 600€.,14,0,[],0.0
CLM_008689,CTR_000182,INS_000276,Bris de glace,important,2024-08-28,6,2,14,2024-09-11,Bretagne,Dacia,0,Tous risques,1380.6,400.0,65,30,26600.0,infirmier,2,0,0,Oui,GAR_0003,EXP_002,True,True,True,1,3,False,Projection de gravillon sur l'autoroute rue de Garcia. Pare-brise fissuré.,10,1,"['vol fictif', 'réseau organisé de faux témoins', 'incendie volontaire']",1.7
CLM_008690,CTR_002050,INS_003083,Bris de glace,mineur,2022-08-07,16,6,1,2022-08-08,Pays de la Loire,Hyundai,5,Tous risques,608.4,700.0,72,46,29600.0,infirmier,1,3,0,Non,GAR_0004,EXP_001,True,True,True,4,0,False,Projection de gravillon sur l'autoroute rue de Allain. Pare-brise fissuré.,10,1,['accident provoqué volontairement'],2.3
CLM_008691,CTR_002967,INS_004478,Dommages grêle,mineur,2024-11-11,10,0,90,2025-02-09,Pays de la Loire,Audi,7,Tous risques + assistance,1828.5,600.0,67,24,41500.0,agriculteur,0,0,2,Oui,GAR_0024,EXP_019,True,False,True,2,0,False,Sinistre de type Dommages grêle survenu à Lévy. Dommages évalués à 600€.,12,1,['accident provoqué volontairement'],0.5
CLM_008692,CTR_004000,INS_002536,Bris de glace,important,2023-05-10,22,2,30,2023-06-09,Nouvelle-Aquitaine,Citroën,6,Tous risques,546.0,500.0,57,49,53300.0,commerçant,2,3,2,Oui,GAR_0009,EXP_018,True,True,True,3,0,False,Vitre latérale brisée lors du stationnement.,6,1,"['accident provoqué volontairement', 'conducteur substitué', 'garage complice (surfacturation)']",3.2
CLM_008693,CTR_003442,INS_005186,Stationnement endommagé,mineur,2023-10-23,19,0,1,2023-10-24,Normandie,Audi,3,Tous risques,282.0,1300.0,52,54,21700.0,fonctionnaire,0,1,1,Non,GAR_0026,EXP_020,True,True,True,3,0,False,Sinistre de type Stationnement endommagé survenu à Lopes. Dommages évalués à 1300€.,12,1,"['sinistre fictif déclaré', 'sinistre antidaté', 'réseau organisé de faux témoins']",1.0
CLM_008694,CTR_001221,INS_001809,Bris de glace,mineur,2022-11-14,21,0,7,2022-11-21,Île-de-France,Nissan,3,Tous risques,708.0,300.0,43,72,8000.0,étudiant,2,1,0,Non,GAR_0044,AUCUN,True,True,True,2,0,False,Projection de gravillon sur l'autoroute chemin Leroy. Pare-brise fissuré.,9,0,[],1.0
CLM_008695,CTR_002999,INS_004531,Bris de glace,modéré,2023-10-20,9,4,1,2023-10-21,Grand Est,Tesla,5,Au tiers,200.0,600.0,58,7,35800.0,fonctionnaire,0,0,0,Oui,GAR_0026,EXP_007,True,True,False,2,0,False,Projection de gravillon sur l'autoroute rue Bernier. Pare-brise fissuré.,9,0,[],2.0
CLM_008696,CTR_003337,INS_005029,Stationnement endommagé,mineur,2024-07-21,18,6,2,2024-07-23,Normandie,BMW,6,Tiers + vol/incendie,458.5,800.0,39,49,26800.0,chauffeur,2,0,0,Oui,GAR_0037,AUCUN,True,True,False,3,0,False,Sinistre de type Stationnement endommagé survenu à Gosselin-sur-Mer. Dommages évalués à 800€.,12,0,[],3.3
CLM_008697,CTR_002986,INS_004507,Dégradation volontaire,modéré,2022-11-22,13,1,2,2022-11-24,Grand Est,Toyota,5,Tous risques,954.0,1200.0,43,42,30400.0,commerçant,2,0,1,Non,GAR_0042,AUCUN,True,True,True,4,0,False,Sinistre de type Dégradation volontaire survenu à Alves. Dommages évalués à 1200€.,12,1,"['vol fictif', 'gonflement des dommages matériels', 'multi-déclaration même sinistre']",1.0
CLM_008698,CTR_003539,INS_005319,Collision simple,mineur,2024-11-10,15,6,7,2024-11-17,Auvergne-Rhône-Alpes,Hyundai,3,Tous risques + assistance,2085.0,1200.0,26,42,17700.0,sans emploi,3,0,0,Non,GAR_0023,EXP_010,True,True,True,2,0,False,Collision avec un autre véhicule sur la avenue Richard. Dommages sur le côté avant.,14,1,"['vol fictif', 'sinistre antidaté', 'incendie volontaire']",1.3
CLM_008699,CTR_002297,INS_003441,Dégradation volontaire,grave,2023-04-22,19,5,14,2023-05-06,Île-de-France,Audi,8,Au tiers,500.5,1200.0,71,59,17300.0,artisan,1,1,2,Oui,GAR_0015,EXP_004,True,False,False,2,0,False,Sinistre de type Dégradation volontaire survenu à MichelVille. Dommages évalués à 1200€.,12,1,['vol fictif'],3.5
CLM_008700,CTR_002800,INS_004211,Dégradation volontaire,mineur,2022-06-21,16,1,30,2022-07-21,Occitanie,Dacia,4,Au tiers,200.0,2000.0,35,10,19600.0,ouvrier,1,0,1,Oui,GAR_0036,EXP_016,True,True,False,1,1,False,Sinistre de type Dégradation volontaire survenu à Maurice. Dommages évalués à 2000€.,12,1,"['expert complaisant', 'sinistre fictif déclaré', 'sinistre antidaté']",2.0
CLM_008701,CTR_000489,INS_000757,Stationnement endommagé,modéré,2023-08-25,15,4,3,2023-08-28,Auvergne-Rhône-Alpes,Jeep,9,Tiers étendu,472.5,1300.0,24,46,40700.0,technicien,1,0,0,Oui,GAR_0044,AUCUN,True,True,True,5,1,False,Sinistre de type Stationnement endommagé survenu à Clément-sur-Robin. Dommages évalués à 1300€.,12,0,[],2.0
CLM_008702,CTR_000959,INS_001453,Stationnement endommagé,modéré,2024-01-14,13,6,0,2024-01-14,Île-de-France,Toyota,4,Tiers étendu,283.5,1000.0,72,62,49700.0,cadre,1,1,0,Oui,GAR_0033,EXP_001,False,True,True,4,0,False,Sinistre de type Stationnement endommagé survenu à Gautierboeuf. Dommages évalués à 1000€.,12,0,[],1.8
CLM_008703,CTR_003820,INS_005743,Accident corporel seul conducteur,mineur,2022-11-07,17,0,3,2022-11-10,Grand Est,Renault,19,Tous risques,282.0,9700.0,19,65,26000.0,ouvrier,0,0,0,Oui,GAR_0050,EXP_004,True,False,True,2,2,False,Sinistre de type Accident corporel seul conducteur survenu à Godard-la-Forêt. Dommages évalués à 9700€.,14,0,[],0.5
CLM_008704,CTR_003283,INS_004954,Stationnement endommagé,mineur,2022-07-26,13,1,1,2022-07-27,Île-de-France,Opel,9,Tous risques + assistance,1218.75,1300.0,61,14,86100.0,médecin,0,0,0,Non,GAR_0015,EXP_020,True,True,True,3,0,False,Sinistre de type Stationnement endommagé survenu à Sainte Marie. Dommages évalués à 1300€.,13,0,[],1.0
CLM_008705,CTR_002345,INS_003535,Bris de glace,modéré,2023-08-21,22,0,2,2023-08-23,Pays de la Loire,Mercedes,2,Tous risques,894.0,600.0,46,27,87400.0,chef d'entreprise,0,2,0,Non,GAR_0002,EXP_013,False,True,True,4,0,False,Projection de gravillon sur l'autoroute rue Lévy. Pare-brise fissuré.,9,0,[],3.0
CLM_008706,CTR_002870,INS_004311,Bris de glace,important,2023-12-23,8,5,2,2023-12-25,Grand Est,Citroën,8,Tous risques,594.0,300.0,44,58,34500.0,auto-entrepreneur,0,0,0,Oui,GAR_0019,EXP_007,True,True,True,2,0,False,Projection de gravillon sur l'autoroute chemin Jeannine Peron. Pare-brise fissuré.,10,0,[],1.0
CLM_008707,CTR_003783,INS_005689,Collision simple,modéré,2024-10-30,17,2,90,2025-01-28,Île-de-France,Volvo,14,Tiers étendu,301.5,3900.0,50,1,16400.0,fonctionnaire,2,0,0,Oui,GAR_0020,AUCUN,True,True,False,7,0,False,Accrochage en sortie de feu rouge. 2 témoin(s) présent(s).,9,1,['incendie volontaire'],4.0
CLM_008708,CTR_002680,INS_004030,Collision simple,important,2023-06-23,17,4,2,2023-06-25,Nouvelle-Aquitaine,Opel,1,Tous risques + assistance,210.0,9400.0,42,8,31200.0,ouvrier,1,1,1,Oui,GAR_0009,AUCUN,True,True,True,3,0,False,Collision avec un autre véhicule sur la avenue Michel Faure. Dommages sur le côté avant.,15,0,[],1.0
CLM_008709,CTR_003089,INS_004671,Accident corporel seul conducteur,modéré,2022-09-25,10,6,2,2022-09-27,Île-de-France,Ford,5,Tous risques,967.2,4000.0,71,41,14900.0,sans emploi,0,0,0,Non,GAR_0032,EXP_020,True,True,True,4,0,False,Sinistre de type Accident corporel seul conducteur survenu à Petitjeannec. Dommages évalués à 4000€.,14,0,[],1.3
CLM_008710,CTR_003008,INS_004543,Accident corporel seul conducteur,modéré,2022-02-22,11,1,3,2022-02-25,Île-de-France,Skoda,0,Tiers + vol/incendie,297.5,12300.0,23,33,30700.0,artisan,1,0,1,Non,GAR_0009,EXP_011,True,True,False,3,0,False,Sinistre de type Accident corporel seul conducteur survenu à Sainte Marcelleboeuf. Dommages évalués à 12300€.,15,1,"['sinistre fictif déclaré', 'fausse déclaration de tiers']",3.0
CLM_008711,CTR_001368,INS_002033,Collision avec animal,mineur,2022-07-12,23,1,7,2022-07-19,Pays de la Loire,Hyundai,4,Tous risques + assistance,1267.88,7300.0,63,60,37900.0,cadre supérieur,1,3,0,Oui,GAR_0029,AUCUN,True,True,True,3,1,False,Sinistre de type Collision avec animal survenu à Vaillant. Dommages évalués à 7300€.,13,0,[],2.5
CLM_008712,CTR_000445,INS_000698,Stationnement endommagé,important,2023-08-11,19,4,30,2023-09-10,Île-de-France,Opel,2,Tous risques,1572.0,1500.0,42,69,29000.0,ouvrier,3,1,0,Non,GAR_0032,EXP_019,True,False,True,1,0,False,Sinistre de type Stationnement endommagé survenu à Maury-sur-Goncalves. Dommages évalués à 1500€.,12,0,[],2.2
CLM_008713,CTR_003696,INS_005578,Collision simple,important,2024-04-28,8,6,2,2024-04-30,Pays de la Loire,BMW,0,Tous risques,1668.0,400.0,33,2,62500.0,chef d'entreprise,0,0,0,Non,GAR_0040,EXP_003,False,False,True,3,0,False,Accrochage en sortie de rond-point. 0 témoin(s) présent(s).,8,0,[],6.0
CLM_008714,CTR_002482,INS_003736,Bris de glace,modéré,2024-08-08,11,3,2,2024-08-10,Nouvelle-Aquitaine,Peugeot,16,Tous risques,200.0,600.0,42,4,40500.0,commercial,1,3,1,Oui,GAR_0001,EXP_017,True,True,True,1,1,False,Projection de gravillon sur l'autoroute rue Bruneau. Pare-brise fissuré.,9,0,[],1.0
CLM_008715,CTR_000052,INS_000084,Bris de glace,mineur,2024-06-13,23,3,14,2024-06-27,Grand Est,Dacia,12,Tous risques,514.8,700.0,61,17,12700.0,étudiant,0,0,1,Non,GAR_0025,EXP_006,False,True,True,3,0,False,Projection de gravillon sur l'autoroute chemin Poulain. Pare-brise fissuré.,9,0,[],2.0
CLM_008716,CTR_001152,INS_001714,Dommages grêle,important,2024-05-23,20,3,2,2024-05-25,Centre-Val de Loire,Dacia,0,Tous risques + assistance,2710.5,1900.0,41,12,22900.0,auto-entrepreneur,1,0,0,Non,GAR_0039,EXP_007,True,True,True,4,0,False,Sinistre de type Dommages grêle survenu à FernandezVille. Dommages évalués à 1900€.,12,0,[],2.7
CLM_008717,CTR_002010,INS_003022,Incendie accidentel,mineur,2022-06-02,10,3,90,2022-08-31,Nouvelle-Aquitaine,Kia,3,Tiers étendu,657.0,19100.0,68,33,24600.0,retraité,1,0,0,Oui,GAR_0005,EXP_007,True,True,True,1,1,False,"Incendie constaté dans le parking souterrain de 39, rue de Laine
06125 Prévostboeuf.",13,0,[],1.0
CLM_008718,CTR_001823,INS_002733,Bris de glace,mineur,2024-01-17,17,2,30,2024-02-16,Île-de-France,Toyota,9,Tous risques,570.0,300.0,35,40,31300.0,technicien,2,0,1,Oui,GAR_0019,EXP_009,True,True,True,2,0,False,Projection de gravillon sur l'autoroute chemin Auger. Pare-brise fissuré.,9,0,[],0.0
CLM_008719,CTR_000504,INS_000776,Stationnement endommagé,modéré,2023-08-19,17,5,90,2023-11-17,Pays de la Loire,Tesla,3,Au tiers,200.0,1200.0,78,71,52600.0,cadre,1,0,0,Oui,GAR_0033,AUCUN,False,True,False,8,0,False,Sinistre de type Stationnement endommagé survenu à Hamon-la-Forêt. Dommages évalués à 1200€.,12,0,[],3.8
CLM_008720,CTR_002094,INS_003148,Collision multi-véhicules,important,2023-02-21,7,1,90,2023-05-22,Hauts-de-France,Hyundai,7,Tous risques + assistance,916.5,5400.0,34,51,13100.0,sans emploi,0,1,0,Oui,GAR_0047,EXP_009,False,True,True,5,1,False,Sinistre de type Collision multi-véhicules survenu à Jean. Dommages évalués à 5400€.,12,1,"['réseau organisé de faux témoins', 'multi-déclaration même sinistre', 'expert complaisant']",4.2
CLM_008721,CTR_001773,INS_002662,Vol à la roulette,important,2022-01-03,10,0,1,2022-01-04,Normandie,Nissan,16,Tiers étendu,212.17,900.0,44,34,28600.0,technicien,1,4,0,Oui,GAR_0023,EXP_003,True,False,True,1,1,False,Sinistre de type Vol à la roulette survenu à Saint René-la-Forêt. Dommages évalués à 900€.,15,0,[],2.5
CLM_008722,CTR_002863,INS_004296,Bris de glace,mineur,2023-12-25,19,0,2,2023-12-27,Bretagne,Renault,6,Tous risques,456.0,700.0,68,10,8000.0,artisan,2,1,0,Non,GAR_0029,AUCUN,True,True,True,2,0,False,Projection de gravillon sur l'autoroute avenue de Bertin. Pare-brise fissuré.,10,0,[],0.0
CLM_008723,CTR_001945,INS_002914,Collision simple,grave,2024-11-13,10,2,3,2024-11-16,Grand Est,Citroën,5,Tous risques,873.6,1700.0,21,53,28300.0,commercial,0,0,0,Non,GAR_0033,EXP_005,False,True,True,1,0,False,Collision avec un autre véhicule sur la boulevard Agathe Bruneau. Dommages sur le côté arrière.,15,0,[],2.5
CLM_008724,CTR_000929,INS_001406,Collision avec animal,mineur,2024-08-12,19,0,7,2024-08-19,Provence-Alpes-Côte d'Azur,Tesla,0,Tiers étendu,1205.77,3400.0,37,4,19500.0,chauffeur,0,0,1,Oui,GAR_0028,EXP_017,True,True,False,2,0,False,Sinistre de type Collision avec animal survenu à Sainte Joseph. Dommages évalués à 3400€.,14,0,[],2.0
CLM_008725,CTR_000019,INS_000035,Vol à la roulette,important,2023-12-24,13,6,2,2023-12-26,Auvergne-Rhône-Alpes,Volvo,8,Tiers + vol/incendie,495.95,700.0,58,30,10100.0,sans emploi,1,2,0,Oui,GAR_0013,EXP_001,False,True,True,2,0,False,Sinistre de type Vol à la roulette survenu à Sainte Yves. Dommages évalués à 700€.,15,1,"['incendie volontaire', 'gonflement des dommages matériels', 'sinistre fictif déclaré']",1.8
CLM_008726,CTR_002137,INS_003208,Stationnement endommagé,mineur,2022-07-30,13,5,2,2022-08-01,Bretagne,Opel,7,Tous risques,200.0,900.0,59,67,77700.0,médecin,0,0,0,Non,GAR_0032,EXP_020,True,True,True,3,0,False,Sinistre de type Stationnement endommagé survenu à Maury. Dommages évalués à 900€.,12,0,[],1.3
CLM_008727,CTR_001469,INS_002180,Bris de glace,modéré,2023-11-28,8,1,60,2024-01-27,Bretagne,Mercedes,10,Tous risques,288.0,200.0,32,40,37400.0,auto-entrepreneur,1,3,0,Oui,GAR_0025,EXP_014,False,True,True,3,2,False,Projection de gravillon sur l'autoroute avenue Thérèse Blin. Pare-brise fissuré.,10,0,[],2.5
CLM_008728,CTR_003051,INS_004613,Bris de glace,mineur,2024-04-18,19,3,3,2024-04-21,Hauts-de-France,Skoda,2,Tous risques,654.0,300.0,21,39,28500.0,technicien,0,0,0,Oui,GAR_0036,EXP_002,True,True,True,2,0,False,Projection de gravillon sur l'autoroute chemin de Barbier. Pare-brise fissuré.,10,0,[],0.0
CLM_008729,CTR_002571,INS_003875,Bris de glace,modéré,2023-01-06,12,4,60,2023-03-07,Hauts-de-France,Opel,5,Tiers étendu,200.0,700.0,77,2,28700.0,agriculteur,1,0,0,Oui,GAR_0018,EXP_003,True,False,True,1,0,False,Vitre latérale brisée lors du stationnement.,6,1,"['réseau organisé de faux témoins', 'accident provoqué volontairement', 'fausse déclaration de tiers']",1.5
CLM_008730,CTR_001583,INS_002367,Collision simple,modéré,2022-03-30,13,2,14,2022-04-13,Occitanie,Audi,3,Tous risques,348.0,9900.0,61,26,76000.0,cadre,0,0,0,Oui,GAR_0006,AUCUN,False,True,True,4,1,False,Collision avec un autre véhicule sur la rue de Laporte. Dommages sur le côté avant.,15,1,['gonflement des dommages matériels'],2.5
CLM_008731,CTR_000719,INS_001096,Dommages grêle,important,2022-04-18,8,0,3,2022-04-21,Île-de-France,Renault,12,Tous risques,670.8,1700.0,71,68,30800.0,ouvrier,1,2,0,Oui,GAR_0023,EXP_006,True,True,True,4,0,False,Sinistre de type Dommages grêle survenu à Sainte Susanne. Dommages évalués à 1700€.,13,0,[],3.7
CLM_008732,CTR_001551,INS_002319,Collision simple,mineur,2022-10-02,13,6,30,2022-11-01,Auvergne-Rhône-Alpes,Skoda,7,Tous risques + assistance,799.5,3000.0,47,16,36300.0,commerçant,2,0,0,Oui,GAR_0048,EXP_020,True,True,True,1,0,False,Accrochage en sortie de rond-point. 2 témoin(s) présent(s).,8,0,[],0.3
CLM_008733,CTR_000734,INS_001113,Bris de glace,important,2023-04-26,20,2,14,2023-05-10,Île-de-France,Fiat,6,Tous risques,468.0,600.0,20,52,43800.0,commerçant,1,0,1,Oui,GAR_0020,EXP_011,True,True,True,2,0,False,Projection de gravillon sur l'autoroute rue Poulain. Pare-brise fissuré.,9,0,[],0.7
CLM_008734,CTR_000924,INS_001399,Stationnement endommagé,modéré,2023-04-11,17,1,7,2023-04-18,Centre-Val de Loire,Nissan,15,Au tiers,267.5,1800.0,70,8,47200.0,fonctionnaire,1,0,0,Oui,GAR_0019,EXP_018,True,True,False,5,2,False,Sinistre de type Stationnement endommagé survenu à Weiss. Dommages évalués à 1800€.,12,0,[],3.0
CLM_008735,CTR_002524,INS_003806,Collision avec animal,important,2022-10-16,15,6,2,2022-10-18,Provence-Alpes-Côte d'Azur,Opel,5,Tous risques,666.0,1200.0,21,52,21100.0,agriculteur,3,0,0,Oui,GAR_0018,AUCUN,True,True,True,4,0,False,Sinistre de type Collision avec animal survenu à Blanchet. Dommages évalués à 1200€.,13,0,[],2.0
CLM_008736,CTR_002617,INS_003941,Stationnement endommagé,mineur,2022-02-11,14,4,7,2022-02-18,Pays de la Loire,Seat,1,Tiers étendu,846.0,1100.0,49,17,12300.0,sans emploi,0,0,0,Non,GAR_0019,EXP_015,True,True,True,3,0,False,Sinistre de type Stationnement endommagé survenu à Vasseur. Dommages évalués à 1100€.,12,0,[],1.0
CLM_008737,CTR_000738,INS_001118,Vol total du véhicule,mineur,2024-08-02,10,4,1,2024-08-03,Île-de-France,Volkswagen,4,Tous risques,897.0,22400.0,25,59,12000.0,étudiant,2,1,0,Oui,GAR_0003,EXP_010,True,True,True,6,0,False,Vehicule volé sur le parking de Baron Seguin S.A.R.L. à Clerc.,11,0,[],2.0
CLM_008738,CTR_001096,INS_001641,Dégradation volontaire,grave,2023-01-14,7,5,7,2023-01-21,Pays de la Loire,Seat,15,Au tiers,200.0,800.0,24,3,33500.0,enseignant,0,0,0,Oui,GAR_0042,EXP_003,True,False,False,1,1,False,Sinistre de type Dégradation volontaire survenu à Bourgeois. Dommages évalués à 800€.,12,0,[],4.5
CLM_008739,CTR_000355,INS_000553,Stationnement endommagé,modéré,2022-10-19,15,2,7,2022-10-26,Provence-Alpes-Côte d'Azur,Renault,3,Tous risques,1032.0,700.0,48,11,32300.0,chef d'entreprise,0,0,1,Oui,GAR_0021,EXP_007,False,True,True,4,0,False,Sinistre de type Stationnement endommagé survenu à Lemaîtrenec. Dommages évalués à 700€.,12,0,[],1.5
CLM_008740,CTR_003864,INS_005809,Bris de glace,mineur,2023-12-27,15,2,60,2024-02-25,Provence-Alpes-Côte d'Azur,Renault,12,Tous risques,390.0,300.0,74,17,33100.0,chauffeur,0,0,0,Non,GAR_0039,EXP_004,True,False,True,2,3,False,Projection de gravillon sur l'autoroute rue de Rodriguez. Pare-brise fissuré.,10,0,[],1.5
CLM_008741,CTR_001457,INS_002158,Tentative de vol avec dégradation,mineur,2023-02-23,12,3,1,2023-02-24,Auvergne-Rhône-Alpes,Renault,4,Tous risques,930.0,900.0,21,1,16100.0,retraité,2,0,1,Non,GAR_0010,AUCUN,True,True,True,5,0,False,Sinistre de type Tentative de vol avec dégradation survenu à Saint Élisabeth. Dommages évalués à 900€.,16,1,"['accident provoqué volontairement', 'sinistre antidaté']",2.0
CLM_008742,CTR_000363,INS_000569,Inondation / submersion,modéré,2023-04-02,14,6,14,2023-04-16,Nouvelle-Aquitaine,Ford,8,Au tiers,300.0,7100.0,42,42,15200.0,technicien,1,0,1,Non,GAR_0023,EXP_013,True,True,False,1,4,False,Sinistre de type Inondation / submersion survenu à Renaud. Dommages évalués à 7100€.,13,1,['expert complaisant'],5.3
CLM_008743,CTR_000989,INS_001488,Inondation / submersion,important,2022-10-21,7,4,7,2022-10-28,Nouvelle-Aquitaine,Volvo,2,Tous risques + assistance,1170.0,3700.0,25,24,14900.0,sans emploi,0,0,0,Oui,GAR_0022,EXP_008,True,False,True,1,0,False,Sinistre de type Inondation / submersion survenu à Sainte Philippe. Dommages évalués à 3700€.,14,0,[],1.2
CLM_008744,CTR_003314,INS_004993,Collision multi-véhicules,grave,2022-11-22,17,1,3,2022-11-25,Hauts-de-France,Fiat,3,Au tiers,320.0,15100.0,75,63,30600.0,retraité,0,3,1,Non,GAR_0040,EXP_015,False,True,False,2,0,False,Sinistre de type Collision multi-véhicules survenu à Fernandez-la-Forêt. Dommages évalués à 15100€.,12,0,[],6.2
CLM_008745,CTR_001161,INS_001729,Collision multi-véhicules,modéré,2023-05-26,8,4,7,2023-06-02,Bretagne,Mercedes,8,Tous risques,714.0,13400.0,48,49,20500.0,retraité,1,0,0,Non,GAR_0017,AUCUN,True,True,True,3,5,False,Sinistre de type Collision multi-véhicules survenu à Grenier. Dommages évalués à 13400€.,12,0,[],5.0
CLM_008746,CTR_002748,INS_004127,Vol total du véhicule,mineur,2022-10-08,15,5,1,2022-10-09,Île-de-France,Seat,14,Au tiers,344.5,20000.0,68,46,46500.0,cadre supérieur,0,1,0,Oui,GAR_0014,EXP_011,True,True,False,4,2,False,Disparition du véhicule constatée le matin. Dernière vue la veille.,10,0,[],4.3
CLM_008747,CTR_000169,INS_000251,Tentative de vol avec dégradation,modéré,2023-07-25,12,1,1,2023-07-26,Centre-Val de Loire,Mercedes,2,Tous risques,1032.0,2100.0,36,7,41700.0,commercial,2,0,0,Non,GAR_0001,EXP_014,True,True,True,3,0,False,Sinistre de type Tentative de vol avec dégradation survenu à Bailly. Dommages évalués à 2100€.,15,0,[],1.0
CLM_008748,CTR_000342,INS_000530,Stationnement endommagé,modéré,2024-12-04,16,2,2,2024-12-06,Grand Est,Ford,6,Au tiers,422.5,1000.0,48,41,28400.0,auto-entrepreneur,1,0,1,Oui,GAR_0019,AUCUN,True,True,False,6,0,False,Sinistre de type Stationnement endommagé survenu à Moreau. Dommages évalués à 1000€.,12,0,[],3.0
CLM_008749,CTR_001896,INS_002841,Vol à la roulette,modéré,2023-12-27,13,2,2,2023-12-29,Île-de-France,Seat,12,Tous risques,432.0,700.0,58,10,50300.0,commercial,3,1,0,Oui,GAR_0046,EXP_003,False,False,True,1,0,False,Sinistre de type Vol à la roulette survenu à Rousset. Dommages évalués à 700€.,14,1,"['réseau organisé de faux témoins', 'incendie volontaire']",1.0
CLM_008750,CTR_001123,INS_001676,Collision avec animal,modéré,2024-11-13,18,2,1,2024-11-14,Hauts-de-France,Audi,8,Tous risques,304.2,5300.0,76,43,33000.0,chauffeur,3,1,0,Non,GAR_0017,EXP_017,True,True,True,3,4,False,Sinistre de type Collision avec animal survenu à Lefèvredan. Dommages évalués à 5300€.,13,0,[],3.0
CLM_008751,CTR_002484,INS_003739,Dommages grêle,important,2022-05-01,17,6,2,2022-05-03,Île-de-France,Kia,9,Tous risques,624.0,800.0,23,48,35300.0,cadre,0,3,1,Oui,GAR_0028,EXP_011,True,True,True,3,2,False,Sinistre de type Dommages grêle survenu à Allain. Dommages évalués à 800€.,12,0,[],3.0
